X,Y,tunniste,objektinVoimassaoloaika,haetunDatanVoimassaoloaika,rata,ratanumero,ratakm,pituus,seuraavaKilometrimerkki,icon_url
0,0,1.2.246.586.1.41.10074887188376268850,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268850,OL 202,"748","1000",1.2.246.586.1.41.10074987188376268850,./0.png
29.6905089681378,63.3879395071151,1.2.246.586.1.41.1007483158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","748","1000",1.2.246.586.1.41.1007493158070,./0.png
25.4945903990704,64.9723341170788,1.2.246.586.1.41.1007483158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","748","998",1.2.246.586.1.41.1007493158072,./0.png
28.6258612897062,65.0535522918814,1.2.246.586.1.41.1007483487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","748","1000",1.2.246.586.1.41.1007493487026,./0.png
29.8361859539367,64.5218519901567,1.2.246.586.1.41.1007483487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","748","1001",1.2.246.586.1.41.1007493487028,./0.png
28.8440896615111,64.8949225542987,1.2.246.586.1.41.1007483487029,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487029,"555","748","1000",1.2.246.586.1.41.1007493487029,./0.png
0,0,1.2.246.586.1.41.10074987188376203826,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376203826,OL 122,"749","1000",1.2.246.586.1.41.10075087188376203826,./0.png
0,0,1.2.246.586.1.41.10074987188376268849,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268849,OL 201,"749","1000",1.2.246.586.1.41.10075087188376268849,./0.png
0,0,1.2.246.586.1.41.10074987188376268850,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268850,OL 202,"749","1000",1.2.246.586.1.41.10075087188376268850,./0.png
25.4857421071796,64.9804749587294,1.2.246.586.1.41.10074987188376269362,2019/09/24 21:00:00,2019/09/24 21:00:00,1.2.246.586.1.45.87188376269362,OL 222,"749","1015",1.2.246.586.1.41.10075087188376269362,./0.png
25.4858737959864,64.9804947545697,1.2.246.586.1.41.10074987188376530995,2017/11/26 22:00:00,2017/11/26 22:00:00,1.2.246.586.1.45.87188376530995,OL 603,"749","1000",1.2.246.586.1.41.10075087188376530995,./0.png
29.6846864438611,63.3965213342431,1.2.246.586.1.41.1007493158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","749","1000",1.2.246.586.1.41.1007503158070,./0.png
25.4861856146395,64.9805492289971,1.2.246.586.1.41.1007493158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","749","1000",1.2.246.586.1.41.1007503158072,./0.png
28.6167321877006,65.0616928575595,1.2.246.586.1.41.1007493487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","749","1000",1.2.246.586.1.41.1007503487026,./0.png
29.855977019473,64.524663018789,1.2.246.586.1.41.1007493487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","749","999",1.2.246.586.1.41.1007503487028,./0.png
28.8621223781786,64.8902652886671,1.2.246.586.1.41.1007493487029,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487029,"555","749","1000",1.2.246.586.1.41.1007503487029,./0.png
0,0,1.2.246.586.1.41.10075087188376203826,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376203826,OL 122,"750","1000",1.2.246.586.1.41.10075187188376203826,./0.png
0,0,1.2.246.586.1.41.10075087188376268849,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268849,OL 201,"750","1000",1.2.246.586.1.41.10075187188376268849,./0.png
0,0,1.2.246.586.1.41.10075087188376268850,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268850,OL 202,"750","1000",1.2.246.586.1.41.10075187188376268850,./0.png
25.4795138341278,64.9890344244707,1.2.246.586.1.41.10075087188376269362,2019/09/24 21:00:00,2019/09/24 21:00:00,1.2.246.586.1.45.87188376269362,OL 222,"750","1002",1.2.246.586.1.41.10075187188376269362,./0.png
0,0,1.2.246.586.1.41.10075087188376530995,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376530995,OL 603,"750","1000",1.2.246.586.1.41.10075187188376530995,./0.png
29.6744879944505,63.4040895824389,1.2.246.586.1.41.1007503158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","750","1000",1.2.246.586.1.41.1007513158070,./0.png
25.4796179985923,64.9890456674116,1.2.246.586.1.41.1007503158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","750","1000",1.2.246.586.1.41.1007513158072,./0.png
28.6098963293099,65.0701493919792,1.2.246.586.1.41.1007503487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","750",,,./0.png
29.8757296427694,64.5274625215051,1.2.246.586.1.41.1007503487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","750","1000",1.2.246.586.1.41.1007513487028,./0.png
28.8811839457564,64.8871036660618,1.2.246.586.1.41.1007503487029,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487029,"555","750",,,./0.png
0,0,1.2.246.586.1.41.10075187188376203826,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376203826,OL 122,"751","1000",1.2.246.586.1.41.10075287188376203826,./0.png
0,0,1.2.246.586.1.41.10075187188376268849,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268849,OL 201,"751","1000",1.2.246.586.1.41.10075287188376268849,./0.png
0,0,1.2.246.586.1.41.10075187188376268850,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268850,OL 202,"751","1000",1.2.246.586.1.41.10075287188376268850,./0.png
25.4744216247639,64.9977382652479,1.2.246.586.1.41.10075187188376269362,2019/09/24 21:00:00,2019/09/24 21:00:00,1.2.246.586.1.45.87188376269362,OL 222,"751",,,./0.png
0,0,1.2.246.586.1.41.10075187188376530995,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376530995,OL 603,"751","1000",1.2.246.586.1.41.10075287188376530995,./0.png
29.6579813653401,63.4085744481106,1.2.246.586.1.41.1007513158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","751","1000",1.2.246.586.1.41.1007523158070,./0.png
25.4744979295084,64.9977468971578,1.2.246.586.1.41.1007513158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","751","1003",1.2.246.586.1.41.1007523158072,./0.png
29.8951167771878,64.5307410369873,1.2.246.586.1.41.1007513487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","751","1000",1.2.246.586.1.41.1007523487028,./0.png
0,0,1.2.246.586.1.41.10075287188376203826,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376203826,OL 122,"752",,,./0.png
0,0,1.2.246.586.1.41.10075287188376268849,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268849,OL 201,"752","1000",1.2.246.586.1.41.10075387188376268849,./0.png
0,0,1.2.246.586.1.41.10075287188376268850,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268850,OL 202,"752",,,./0.png
0,0,1.2.246.586.1.41.10075287188376530995,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376530995,OL 603,"752",,,./0.png
29.6379816087553,63.4089038153187,1.2.246.586.1.41.1007523158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","752","1001",1.2.246.586.1.41.1007533158070,./0.png
25.4773665833934,65.0063540594189,1.2.246.586.1.41.1007523158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","752","870",1.2.246.586.1.41.1007533158072,./0.png
0,0,1.2.246.586.1.41.1007523486513,1921/12/31 22:00:00,2019/01/14 22:00:00,1.2.246.586.1.45.3486513,"531","752","1012",1.2.246.586.1.41.1007533486513,./0.png
29.9144267396491,64.5341165918296,1.2.246.586.1.41.1007523487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","752","999",1.2.246.586.1.41.1007533487028,./0.png
0,0,1.2.246.586.1.41.10075387188376268849,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.87188376268849,OL 201,"753",,,./0.png
29.6239675794102,63.4148114453646,1.2.246.586.1.41.1007533158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","753","1000",1.2.246.586.1.41.1007543158070,./0.png
25.4870376129936,65.0129933178228,1.2.246.586.1.41.1007533158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","753","1049",1.2.246.586.1.41.1007543158072,./0.png
0,0,1.2.246.586.1.41.1007533486002,2017/11/26 22:00:00,2017/11/26 22:00:00,1.2.246.586.1.45.3486002,"512","753","1049",1.2.246.586.1.41.1007543486002,./0.png
25.4825373190665,65.010094157085,1.2.246.586.1.41.1007533486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","753","1000",1.2.246.586.1.41.1007543486513,./0.png
29.9337363380878,64.5374871442396,1.2.246.586.1.41.1007533487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","753","1000",1.2.246.586.1.41.1007543487028,./0.png
29.6113109530951,63.4217238497207,1.2.246.586.1.41.1007543158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","754","1000",1.2.246.586.1.41.1007553158070,./0.png
25.4965341746446,65.0214578422385,1.2.246.586.1.41.1007543158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","754","959",1.2.246.586.1.41.1007553158072,./0.png
0,0,1.2.246.586.1.41.1007543486002,2016/10/16 21:00:00,2020/10/25 22:00:00,1.2.246.586.1.45.3486002,"512","754","1000",1.2.246.586.1.41.1007553486002,./0.png
25.4734712311244,65.0020323196965,1.2.246.586.1.41.1007543486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","754","1000",1.2.246.586.1.41.1007553486513,./0.png
29.9530542004413,64.540851569474,1.2.246.586.1.41.1007543487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","754","1000",1.2.246.586.1.41.1007553487028,./0.png
29.5984042046874,63.4284857259248,1.2.246.586.1.41.1007553158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","755","1000",1.2.246.586.1.41.1007563158070,./0.png
25.4860815116993,65.0278369797843,1.2.246.586.1.41.1007553158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","755","1000",1.2.246.586.1.41.1007563158072,./0.png
25.4988594254055,65.0302364435801,1.2.246.586.1.41.1007553486002,2020/10/25 22:00:00,2020/10/25 22:00:00,1.2.246.586.1.45.3486002,"512","755",,,./0.png
25.4768824606887,64.9936901550951,1.2.246.586.1.41.1007553486513,1921/12/31 22:00:00,2019/01/14 22:00:00,1.2.246.586.1.45.3486513,"531","755","1000",1.2.246.586.1.41.1007563486513,./0.png
29.9724994159002,64.5440593167244,1.2.246.586.1.41.1007553487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","755",,,./0.png
29.5938387138844,63.4371362667064,1.2.246.586.1.41.1007563158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","756","998",1.2.246.586.1.41.1007573158070,./0.png
25.4653323816417,65.0296530484988,1.2.246.586.1.41.1007563158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","756","981",1.2.246.586.1.41.1007573158072,./0.png
25.4820197254717,64.9849772007983,1.2.246.586.1.41.1007563486513,1921/12/31 22:00:00,2019/01/14 22:00:00,1.2.246.586.1.45.3486513,"531","756","997",1.2.246.586.1.41.1007573486513,./0.png
29.5815206002096,63.4438606915086,1.2.246.586.1.41.1007573158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","757","1000",1.2.246.586.1.41.1007583158070,./0.png
25.4527254443197,65.0363341157473,1.2.246.586.1.41.1007573158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","757","998",1.2.246.586.1.41.1007583158072,./0.png
25.4932395661792,64.9777628920179,1.2.246.586.1.41.1007573486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","757","1087",1.2.246.586.1.41.1007583486513,./0.png
29.5621548715541,63.4461629687141,1.2.246.586.1.41.1007583158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","758","1000",1.2.246.586.1.41.1007593158070,./0.png
25.4420058970738,65.0440181513488,1.2.246.586.1.41.1007583158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","758","994",1.2.246.586.1.41.1007593158072,./0.png
25.5149374482353,64.9746522391243,1.2.246.586.1.41.1007583486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","758","1005",1.2.246.586.1.41.1007593486513,./0.png
29.5430801572431,63.4483039709908,1.2.246.586.1.41.1007593158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","759","905",1.2.246.586.1.41.1007603158070,./0.png
25.4382927606002,65.052563032403,1.2.246.586.1.41.1007593158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","759","998",1.2.246.586.1.41.1007603158072,./0.png
25.5348131893126,64.9714323114235,1.2.246.586.1.41.1007593486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","759","998",1.2.246.586.1.41.1007603486513,./0.png
29.531425924281,63.4425858365623,1.2.246.586.1.41.1007603158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","760","989",1.2.246.586.1.41.1007613158070,./0.png
25.4357417290557,65.0614299660555,1.2.246.586.1.41.1007603158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","760","998",1.2.246.586.1.41.1007613158072,./0.png
25.5545634104195,64.9682437346524,1.2.246.586.1.41.1007603486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","760","1001",1.2.246.586.1.41.1007613486513,./0.png
29.5162266287354,63.4381720016512,1.2.246.586.1.41.1007613158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","761","1002",1.2.246.586.1.41.1007623158070,./0.png
25.432251156293,65.0702527699218,1.2.246.586.1.41.1007613158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","761","998",1.2.246.586.1.41.1007623158072,./0.png
25.5746395052567,64.965473586749,1.2.246.586.1.41.1007613486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","761","1001",1.2.246.586.1.41.1007623486513,./0.png
29.4962510797155,63.4373617048948,1.2.246.586.1.41.1007623158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","762","1000",1.2.246.586.1.41.1007633158070,./0.png
25.4287577075951,65.0790850266438,1.2.246.586.1.41.1007623158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","762","999",1.2.246.586.1.41.1007633158072,./0.png
25.5956762220042,64.9644326238396,1.2.246.586.1.41.1007623486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","762","999",1.2.246.586.1.41.1007633486513,./0.png
29.4797360284744,63.4422862930063,1.2.246.586.1.41.1007633158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","763","1000",1.2.246.586.1.41.1007643158070,./0.png
25.425255264107,65.0879223303629,1.2.246.586.1.41.1007633158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","763","997",1.2.246.586.1.41.1007643158072,./0.png
25.6166699930313,64.963389221208,1.2.246.586.1.41.1007633486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","763","1002",1.2.246.586.1.41.1007643486513,./0.png
29.4638617335741,63.4477608935788,1.2.246.586.1.41.1007643158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","764","1000",1.2.246.586.1.41.1007653158070,./0.png
25.4221149905173,65.0967589797767,1.2.246.586.1.41.1007643158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","764","998",1.2.246.586.1.41.1007653158072,./0.png
25.6368369345127,64.9609743646365,1.2.246.586.1.41.1007643486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","764","1000",1.2.246.586.1.41.1007653486513,./0.png
29.4480637180683,63.4532756982455,1.2.246.586.1.41.1007653158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","765","1000",1.2.246.586.1.41.1007663158070,./0.png
25.4198557090765,65.1056584588657,1.2.246.586.1.41.1007653158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","765","997",1.2.246.586.1.41.1007663158072,./0.png
25.653116430482,64.9552477532316,1.2.246.586.1.41.1007653486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","765","1002",1.2.246.586.1.41.1007663486513,./0.png
29.4338402415983,63.4595785153373,1.2.246.586.1.41.1007663158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","766","1000",1.2.246.586.1.41.1007673158070,./0.png
25.4175943556621,65.1145539225142,1.2.246.586.1.41.1007663158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","766","996",1.2.246.586.1.41.1007673158072,./0.png
25.669251536579,64.9494165546007,1.2.246.586.1.41.1007663486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","766","1000",1.2.246.586.1.41.1007673486513,./0.png
29.4210623545398,63.4664770043812,1.2.246.586.1.41.1007673158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","767","1000",1.2.246.586.1.41.1007683158070,./0.png
25.4164441932563,65.1234716258371,1.2.246.586.1.41.1007673158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","767","998",1.2.246.586.1.41.1007683158072,./0.png
25.6853462949757,64.9435961022345,1.2.246.586.1.41.1007673486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","767","1001",1.2.246.586.1.41.1007683486513,./0.png
29.4081516951055,63.4732957915736,1.2.246.586.1.41.1007683158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","768","999",1.2.246.586.1.41.1007693158070,./0.png
25.4166111968016,65.132413447393,1.2.246.586.1.41.1007683158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","768","992",1.2.246.586.1.41.1007693158072,./0.png
25.7014365127832,64.9377733752196,1.2.246.586.1.41.1007683486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","768","1001",1.2.246.586.1.41.1007693486513,./0.png
29.3924753111206,63.4788650220047,1.2.246.586.1.41.1007693158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","769","1000",1.2.246.586.1.41.1007703158070,./0.png
25.4206731155301,65.14107298627,1.2.246.586.1.41.1007693158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","769","1000",1.2.246.586.1.41.1007703158072,./0.png
25.7175193660778,64.931948540252,1.2.246.586.1.41.1007693486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","769","1002",1.2.246.586.1.41.1007703486513,./0.png
29.3748318022052,63.4831136253525,1.2.246.586.1.41.1007703158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","770","1000",1.2.246.586.1.41.1007713158070,./0.png
25.4196521082621,65.1500098341728,1.2.246.586.1.41.1007703158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","770","998",1.2.246.586.1.41.1007713158072,./0.png
25.7312953412087,64.9251641051605,1.2.246.586.1.41.1007703486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","770","1002",1.2.246.586.1.41.1007713486513,./0.png
29.3572883139078,63.4874645341701,1.2.246.586.1.41.1007713158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","771","1000",1.2.246.586.1.41.1007723158070,./0.png
25.4158362113705,65.1588146815668,1.2.246.586.1.41.1007713158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","771","997",1.2.246.586.1.41.1007723158072,./0.png
25.7442502580919,64.9180741782559,1.2.246.586.1.41.1007713486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","771","999",1.2.246.586.1.41.1007723486513,./0.png
29.3402065548604,63.4921385204169,1.2.246.586.1.41.1007723158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","772","999",1.2.246.586.1.41.1007733158070,./0.png
25.4128645098022,65.1676585829927,1.2.246.586.1.41.1007723158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","772","997",1.2.246.586.1.41.1007733158072,./0.png
25.7571690629423,64.9109942871767,1.2.246.586.1.41.1007723486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","772","1001",1.2.246.586.1.41.1007733486513,./0.png
29.3246084665826,63.4977065060034,1.2.246.586.1.41.1007733158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","773","1000",1.2.246.586.1.41.1007743158070,./0.png
25.4106214077121,65.176547240605,1.2.246.586.1.41.1007733158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","773","998",1.2.246.586.1.41.1007743158072,./0.png
25.7701294484282,64.9038943330905,1.2.246.586.1.41.1007733486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","773","1000",1.2.246.586.1.41.1007743486513,./0.png
29.310975417541,63.5042779964817,1.2.246.586.1.41.1007743158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","774","1000",1.2.246.586.1.41.1007753158070,./0.png
